borough,category_name,grad_percent,advanced_regents_grads_percent,dropout_count,dropout_percent,cohort_year,year,cohort_name,grade,academic_year_id,attendance_percent,chronically_absent_count,regents_exam,total_tested,mean_score,number_scoring_below_60,percent_scoring_below_60,number_scoring_above_80,percent_scoring_above_80
Brooklyn,Black,81.6,17.2,589,7.8,2016,2021,5 year June,10,2021-22,81.7,3605,Common Core English,8,70.1,3,37.5,4,50.0
Brooklyn,Black,80.3,9.2,724,9.3,2015,2020,5 year June,10,2020-21,80.1,3547,Common Core Algebra,32,56.1,26,81.3,0,0.0
Brooklyn,Black,78.7,9.1,952,11.8,2014,2019,5 year June,10,2019-20,85.6,2921,Common Core Algebra,79,58.6,50,63.3,1,1.3
Brooklyn,Black,78.2,9.9,830,10.3,2013,2018,5 year June,10,2018-19,85.2,3197,Common Core Algebra,93,55.4,70,75.3,2,2.2
Brooklyn,Black,75.8,8.5,971,11.1,2012,2017,5 year June,9,2017-18,84.6,2854,Common Core Algebra,140,61.1,79,56.4,3,2.1
Brooklyn,Black,85.9,22.8,581,8.3,2017,2023,6 year June,10,2023-24,85.2,2774,Common Core Algebra,17,55.9,10,58.8,0,0.0
Brooklyn,Black,84.0,16.8,738,9.8,2016,2022,6 year June,10,2022-23,84.4,3074,Common Core Algebra,22,55.9,16,72.7,0,0.0
Brooklyn,Black,83.0,8.9,756,9.8,2015,2021,6 year June,10,2021-22,81.7,3605,Common Core English,8,70.1,3,37.5,4,50.0
Brooklyn,Black,81.7,8.8,937,11.7,2014,2020,6 year June,10,2020-21,80.1,3547,Common Core Algebra,32,56.1,26,81.3,0,0.0
Brooklyn,Black,81.0,9.5,957,11.8,2013,2019,6 year June,10,2019-20,85.6,2921,Common Core Algebra,79,58.6,50,63.3,1,1.3
Brooklyn,Black,79.1,8.2,1071,12.3,2012,2018,6 year June,10,2018-19,85.2,3197,Common Core Algebra,93,55.4,70,75.3,2,2.2
Brooklyn,Hispanic,78.1,21.2,452,7.8,2019,2023,4 year August,10,2023-24,83.9,3095,Common Core Algebra,8,63.4,4,50.0,0,0.0
Brooklyn,Hispanic,77.4,30.1,486,8.6,2018,2022,4 year August,10,2022-23,83.1,3183,Common Core Algebra,10,46.9,10,100.0,0,0.0
Brooklyn,Hispanic,75.4,34.1,351,6.5,2017,2021,4 year August,10,2021-22,80.8,3451,Common Core English,6,62.2,2,33.3,2,33.3
Brooklyn,Hispanic,72.2,25.9,452,8.2,2016,2020,4 year August,10,2020-21,78.5,3251,Common Core Algebra,15,54.3,13,86.7,0,0.0
Brooklyn,Hispanic,70.9,15.9,524,9.9,2015,2019,4 year August,10,2019-20,85.3,2495,Common Core Algebra,20,55.3,15,75.0,0,0.0
Brooklyn,Hispanic,71.2,15.1,533,9.9,2014,2018,4 year August,10,2018-19,83.8,2635,Common Core English,19,64.8,5,26.3,4,21.1
Brooklyn,Hispanic,67.1,16.0,579,11.2,2013,2017,4 year August,9,2017-18,82.9,2465,Common Core Algebra,22,66.0,8,36.4,0,0.0
Brooklyn,Hispanic,65.8,13.8,587,11.3,2012,2016,4 year August,9,2016-17,83.8,2359,Common Core Algebra,30,60.8,16,53.3,0,0.0
Brooklyn,Hispanic,74.7,22.1,461,8.0,2019,2023,4 year June,10,2023-24,83.9,3095,Common Core Algebra,8,63.4,4,50.0,0,0.0
Brooklyn,Hispanic,74.2,31.0,488,8.6,2018,2022,4 year June,10,2022-23,83.1,3183,Common Core Algebra,10,46.9,10,100.0,0,0.0
Brooklyn,Hispanic,71.8,35.4,354,6.6,2017,2021,4 year June,10,2021-22,80.8,3451,Common Core English,6,62.2,2,33.3,2,33.3
Brooklyn,Hispanic,69.9,26.5,452,8.2,2016,2020,4 year June,10,2020-21,78.5,3251,Common Core Algebra,15,54.3,13,86.7,0,0.0
Brooklyn,Hispanic,67.0,16.8,527,10.0,2015,2019,4 year June,10,2019-20,85.3,2495,Common Core Algebra,20,55.3,15,75.0,0,0.0
Brooklyn,Hispanic,66.8,16.0,533,9.9,2014,2018,4 year June,10,2018-19,83.8,2635,Common Core English,19,64.8,5,26.3,4,21.1
Brooklyn,Hispanic,63.2,16.9,579,11.2,2013,2017,4 year June,9,2017-18,82.9,2465,Common Core Algebra,22,66.0,8,36.4,0,0.0
Brooklyn,Hispanic,62.3,14.6,587,11.3,2012,2016,4 year June,9,2016-17,83.8,2359,Common Core Algebra,30,60.8,16,53.3,0,0.0
Brooklyn,Hispanic,81.6,28.8,669,11.8,2018,2023,5 year August,10,2023-24,83.9,3095,Common Core Algebra,8,63.4,4,50.0,0,0.0
Brooklyn,Hispanic,80.4,32.3,619,11.6,2017,2022,5 year August,10,2022-23,83.1,3183,Common Core Algebra,10,46.9,10,100.0,0,0.0
Brooklyn,Hispanic,77.8,24.4,623,11.4,2016,2021,5 year August,10,2021-22,80.8,3451,Common Core English,6,62.2,2,33.3,2,33.3
Brooklyn,Hispanic,77.5,14.7,679,12.9,2015,2020,5 year August,10,2020-21,78.5,3251,Common Core Algebra,15,54.3,13,86.7,0,0.0
Brooklyn,Hispanic,76.0,14.2,826,15.3,2014,2019,5 year August,10,2019-20,85.3,2495,Common Core Algebra,20,55.3,15,75.0,0,0.0
Brooklyn,Hispanic,72.9,14.8,808,15.6,2013,2018,5 year August,10,2018-19,83.8,2635,Common Core English,19,64.8,5,26.3,4,21.1
Brooklyn,Hispanic,71.5,12.8,822,15.9,2012,2017,5 year August,9,2017-18,82.9,2465,Common Core Algebra,22,66.0,8,36.4,0,0.0
Brooklyn,Hispanic,81.0,29.0,675,11.9,2018,2023,5 year June,10,2023-24,83.9,3095,Common Core Algebra,8,63.4,4,50.0,0,0.0
Brooklyn,Hispanic,79.8,32.5,623,11.6,2017,2022,5 year June,10,2022-23,83.1,3183,Common Core Algebra,10,46.9,10,100.0,0,0.0
Brooklyn,Hispanic,76.9,24.6,628,11.5,2016,2021,5 year June,10,2021-22,80.8,3451,Common Core English,6,62.2,2,33.3,2,33.3
Brooklyn,Hispanic,76.8,14.8,696,13.2,2015,2020,5 year June,10,2020-21,78.5,3251,Common Core Algebra,15,54.3,13,86.7,0,0.0
Brooklyn,Hispanic,75.2,14.3,834,15.4,2014,2019,5 year June,10,2019-20,85.3,2495,Common Core Algebra,20,55.3,15,75.0,0,0.0
Brooklyn,Hispanic,72.1,15.0,809,15.6,2013,2018,5 year June,10,2018-19,83.8,2635,Common Core English,19,64.8,5,26.3,4,21.1
Brooklyn,Hispanic,70.8,12.9,822,15.9,2012,2017,5 year June,9,2017-18,82.9,2465,Common Core Algebra,22,66.0,8,36.4,0,0.0
Brooklyn,Hispanic,81.8,31.8,719,13.4,2017,2023,6 year June,10,2023-24,83.9,3095,Common Core Algebra,8,63.4,4,50.0,0,0.0
Brooklyn,Hispanic,80.2,23.7,752,13.8,2016,2022,6 year June,10,2022-23,83.1,3183,Common Core Algebra,10,46.9,10,100.0,0,0.0
Brooklyn,Hispanic,79.3,14.4,734,14.0,2015,2021,6 year June,10,2021-22,80.8,3451,Common Core English,6,62.2,2,33.3,2,33.3
Brooklyn,Hispanic,78.5,13.7,848,15.7,2014,2020,6 year June,10,2020-21,78.5,3251,Common Core Algebra,15,54.3,13,86.7,0,0.0
Brooklyn,Hispanic,75.4,14.4,898,17.4,2013,2019,6 year June,10,2019-20,85.3,2495,Common Core Algebra,20,55.3,15,75.0,0,0.0
Brooklyn,Hispanic,73.7,12.4,909,17.7,2012,2018,6 year June,10,2018-19,83.8,2635,Common Core English,19,64.8,5,26.3,4,21.1
Brooklyn,White,87.5,47.2,117,3.7,2019,2023,4 year August,10,2023-24,88.4,1185,Common Core English,7,74.7,1,14.3,3,42.9
Brooklyn,White,86.8,55.6,99,3.1,2018,2022,4 year August,10,2022-23,88.2,1153,Common Core Algebra2,6,45.0,6,100.0,0,0.0
Brooklyn,White,84.9,56.2,101,2.9,2017,2021,4 year August,10,2021-22,86.4,1304,Common Core English,8,90.5,0,0.0,8,100.0
Brooklyn,White,85.5,52.0,128,4.0,2016,2020,4 year August,10,2020-21,87.9,998,Common Core Algebra,8,47.9,7,87.5,0,0.0
Brooklyn,White,81.4,42.9,168,5.2,2015,2019,4 year August,10,2019-20,91.2,805,Common Core Algebra,8,71.6,1,12.5,0,0.0
Brooklyn,White,79.5,43.1,159,5.1,2014,2018,4 year August,10,2018-19,90.7,825,Common Core Algebra,7,70.0,2,28.6,0,0.0
Brooklyn,White,79.4,43.3,167,5.7,2013,2017,4 year August,9,2017-18,89.2,665,Common Core Algebra,11,63.7,4,36.4,1,9.1
Brooklyn,White,78.6,38.4,170,5.6,2012,2016,4 year August,9,2016-17,88.8,583,Common Core Algebra,6,57.0,4,66.7,0,0.0
Brooklyn,White,84.4,48.6,118,3.7,2019,2023,4 year June,10,2023-24,88.4,1185,Common Core English,7,74.7,1,14.3,3,42.9
Brooklyn,White,83.5,57.2,100,3.1,2018,2022,4 year June,10,2022-23,88.2,1153,Common Core Algebra2,6,45.0,6,100.0,0,0.0
Brooklyn,White,81.4,58.1,101,2.9,2017,2021,4 year June,10,2021-22,86.4,1304,Common Core English,8,90.5,0,0.0,8,100.0
Brooklyn,White,83.3,53.1,128,4.0,2016,2020,4 year June,10,2020-21,87.9,998,Common Core Algebra,8,47.9,7,87.5,0,0.0
Brooklyn,White,78.2,44.3,169,5.2,2015,2019,4 year June,10,2019-20,91.2,805,Common Core Algebra,8,71.6,1,12.5,0,0.0
Brooklyn,White,76.9,44.4,159,5.1,2014,2018,4 year June,10,2018-19,90.7,825,Common Core Algebra,7,70.0,2,28.6,0,0.0
Brooklyn,White,76.6,44.6,167,5.7,2013,2017,4 year June,9,2017-18,89.2,665,Common Core Algebra,11,63.7,4,36.4,1,9.1
Brooklyn,White,75.6,39.7,170,5.6,2012,2016,4 year June,9,2016-17,88.8,583,Common Core Algebra,6,57.0,4,66.7,0,0.0
Brooklyn,White,89.3,54.5,165,5.1,2018,2023,5 year August,10,2023-24,88.4,1185,Common Core English,7,74.7,1,14.3,3,42.9
Brooklyn,White,89.9,56.1,161,4.9,2017,2022,5 year August,10,2022-23,88.2,1153,Common Core Algebra2,6,45.0,6,100.0,0,0.0
Brooklyn,White,89.0,50.3,185,5.8,2016,2021,5 year August,10,2021-22,86.4,1304,Common Core English,8,90.5,0,0.0,8,100.0
Brooklyn,White,86.1,40.7,232,7.2,2015,2020,5 year August,10,2020-21,87.9,998,Common Core Algebra,8,47.9,7,87.5,0,0.0
Brooklyn,White,83.3,41.3,263,8.4,2014,2019,5 year August,10,2019-20,91.2,805,Common Core Algebra,8,71.6,1,12.5,0,0.0
Brooklyn,White,82.8,41.5,231,7.9,2013,2018,5 year August,10,2018-19,90.7,825,Common Core Algebra,7,70.0,2,28.6,0,0.0
Brooklyn,White,81.9,36.8,252,8.2,2012,2017,5 year August,9,2017-18,89.2,665,Common Core Algebra,11,63.7,4,36.4,1,9.1
Brooklyn,White,89.0,54.7,167,5.2,2018,2023,5 year June,10,2023-24,88.4,1185,Common Core English,7,74.7,1,14.3,3,42.9
Brooklyn,White,89.7,56.2,162,4.9,2017,2022,5 year June,10,2022-23,88.2,1153,Common Core Algebra2,6,45.0,6,100.0,0,0.0
Brooklyn,White,88.6,50.5,188,5.9,2016,2021,5 year June,10,2021-22,86.4,1304,Common Core English,8,90.5,0,0.0,8,100.0
Brooklyn,White,85.7,40.9,234,7.3,2015,2020,5 year June,10,2020-21,87.9,998,Common Core Algebra,8,47.9,7,87.5,0,0.0
Brooklyn,White,82.8,41.6,268,8.6,2014,2019,5 year June,10,2019-20,91.2,805,Common Core Algebra,8,71.6,1,12.5,0,0.0
Brooklyn,White,82.3,41.7,232,8.0,2013,2018,5 year June,10,2018-19,90.7,825,Common Core Algebra,7,70.0,2,28.6,0,0.0
Brooklyn,White,81.5,36.9,253,8.3,2012,2017,5 year June,9,2017-18,89.2,665,Common Core Algebra,11,63.7,4,36.4,1,9.1
Brooklyn,White,90.4,55.8,185,5.6,2017,2023,6 year June,10,2023-24,88.4,1185,Common Core English,7,74.7,1,14.3,3,42.9
Brooklyn,White,89.5,50.1,207,6.5,2016,2022,6 year June,10,2022-23,88.2,1153,Common Core Algebra2,6,45.0,6,100.0,0,0.0
Brooklyn,White,87.3,40.3,227,7.1,2015,2021,6 year June,10,2021-22,86.4,1304,Common Core English,8,90.5,0,0.0,8,100.0
Brooklyn,White,85.1,40.6,257,8.2,2014,2020,6 year June,10,2020-21,87.9,998,Common Core Algebra,8,47.9,7,87.5,0,0.0
Brooklyn,White,84.4,40.9,249,8.6,2013,2019,6 year June,10,2019-20,91.2,805,Common Core Algebra,8,71.6,1,12.5,0,0.0
Brooklyn,White,83.2,36.2,286,9.4,2012,2018,6 year June,10,2018-19,90.7,825,Common Core Algebra,7,70.0,2,28.6,0,0.0
Manhattan,Asian,93.1,63.3,59,2.6,2019,2023,4 year August,10,2023-24,94.0,343,Common Core Algebra2,11,73.8,2,18.2,5,45.5
Manhattan,Asian,93.7,70.2,44,2.0,2018,2022,4 year August,10,2022-23,94.8,290,Common Core Algebra,12,78.7,1,8.3,7,58.3
Manhattan,Asian,93.0,71.0,39,1.7,2017,2021,4 year August,10,2021-22,93.5,369,Common Core Algebra,22,92.2,0,0.0,22,100.0
Manhattan,Asian,90.8,70.2,72,3.0,2016,2020,4 year August,10,2020-21,93.5,333,Common Core English,7,75.3,2,28.6,4,57.1
Manhattan,Asian,90.1,62.0,86,3.8,2015,2019,4 year August,10,2019-20,95.3,254,Common Core Algebra,7,79.0,0,0.0,5,71.4
Manhattan,Asian,90.4,67.7,79,3.4,2014,2018,4 year August,10,2018-19,95.1,293,Common Core Algebra,6,75.2,1,16.7,3,50.0
Manhattan,Asian,88.2,68.0,99,4.3,2013,2017,4 year August,9,2017-18,95.1,100,Common Core English,8,77.5,1,12.5,4,50.0
Manhattan,Asian,87.9,63.1,93,4.0,2012,2016,4 year August,9,2016-17,94.6,98,Common Core Algebra,6,74.8,0,0.0,2,33.3
Manhattan,Asian,91.6,64.0,59,2.6,2019,2023,4 year June,10,2023-24,94.0,343,Common Core Algebra2,11,73.8,2,18.2,5,45.5
Manhattan,Asian,92.0,70.7,44,2.0,2018,2022,4 year June,10,2022-23,94.8,290,Common Core Algebra,12,78.7,1,8.3,7,58.3
Manhattan,Asian,91.9,71.6,40,1.8,2017,2021,4 year June,10,2021-22,93.5,369,Common Core Algebra,22,92.2,0,0.0,22,100.0
Manhattan,Asian,90.0,70.6,72,3.0,2016,2020,4 year June,10,2020-21,93.5,333,Common Core English,7,75.3,2,28.6,4,57.1
Manhattan,Asian,88.3,62.4,86,3.8,2015,2019,4 year June,10,2019-20,95.3,254,Common Core Algebra,7,79.0,0,0.0,5,71.4
Manhattan,Asian,88.6,68.5,79,3.4,2014,2018,4 year June,10,2018-19,95.1,293,Common Core Algebra,6,75.2,1,16.7,3,50.0
Manhattan,Asian,86.0,68.9,99,4.3,2013,2017,4 year June,9,2017-18,95.1,100,Common Core English,8,77.5,1,12.5,4,50.0
Manhattan,Asian,86.4,63.7,93,4.0,2012,2016,4 year June,9,2016-17,94.6,98,Common Core Algebra,6,74.8,0,0.0,2,33.3
Manhattan,Asian,94.6,69.5,55,2.5,2018,2023,5 year August,10,2023-24,94.0,343,Common Core Algebra2,11,73.8,2,18.2,5,45.5
Manhattan,Asian,94.4,69.9,60,2.7,2017,2022,5 year August,10,2022-23,94.8,290,Common Core Algebra,12,78.7,1,8.3,7,58.3
Manhattan,Asian,92.4,69.2,83,3.5,2016,2021,5 year August,10,2021-22,93.5,369,Common Core Algebra,22,92.2,0,0.0,22,100.0
Manhattan,Asian,92.1,60.7,93,4.1,2015,2020,5 year August,10,2020-21,93.5,333,Common Core English,7,75.3,2,28.6,4,57.1
Manhattan,Asian,92.5,66.7,94,4.0,2014,2019,5 year August,10,2019-20,95.3,254,Common Core Algebra,7,79.0,0,0.0,5,71.4
Manhattan,Asian,90.3,67.0,114,4.9,2013,2018,5 year August,10,2018-19,95.1,293,Common Core Algebra,6,75.2,1,16.7,3,50.0
Manhattan,Asian,89.9,62.0,118,5.0,2012,2017,5 year August,9,2017-18,95.1,100,Common Core English,8,77.5,1,12.5,4,50.0
Manhattan,Asian,94.5,69.6,55,2.5,2018,2023,5 year June,10,2023-24,94.0,343,Common Core Algebra2,11,73.8,2,18.2,5,45.5
Manhattan,Asian,94.3,70.0,60,2.7,2017,2022,5 year June,10,2022-23,94.8,290,Common Core Algebra,12,78.7,1,8.3,7,58.3
Manhattan,Asian,92.3,69.3,83,3.5,2016,2021,5 year June,10,2021-22,93.5,369,Common Core Algebra,22,92.2,0,0.0,22,100.0
Manhattan,Asian,91.8,60.9,95,4.2,2015,2020,5 year June,10,2020-21,93.5,333,Common Core English,7,75.3,2,28.6,4,57.1
Manhattan,Asian,92.3,66.7,95,4.1,2014,2019,5 year June,10,2019-20,95.3,254,Common Core Algebra,7,79.0,0,0.0,5,71.4
Manhattan,Asian,90.2,67.1,115,5.0,2013,2018,5 year June,10,2018-19,95.1,293,Common Core Algebra,6,75.2,1,16.7,3,50.0
Manhattan,Asian,89.7,62.1,118,5.0,2012,2017,5 year June,9,2017-18,95.1,100,Common Core English,8,77.5,1,12.5,4,50.0
Manhattan,Asian,94.6,69.7,66,2.9,2017,2023,6 year June,10,2023-24,94.0,343,Common Core Algebra2,11,73.8,2,18.2,5,45.5
Manhattan,Asian,92.8,68.9,96,4.1,2016,2022,6 year June,10,2022-23,94.8,290,Common Core Algebra,12,78.7,1,8.3,7,58.3
Manhattan,Asian,92.5,60.4,98,4.3,2015,2021,6 year June,10,2021-22,93.5,369,Common Core Algebra,22,92.2,0,0.0,22,100.0
Manhattan,Asian,93.0,66.1,94,4.0,2014,2020,6 year June,10,2020-21,93.5,333,Common Core English,7,75.3,2,28.6,4,57.1
Manhattan,Asian,90.7,66.5,124,5.4,2013,2019,6 year June,10,2019-20,95.3,254,Common Core Algebra,7,79.0,0,0.0,5,71.4
Manhattan,Asian,90.7,61.4,133,5.7,2012,2018,6 year June,10,2018-19,95.1,293,Common Core Algebra,6,75.2,1,16.7,3,50.0
Manhattan,Black,78.0,18.6,168,5.7,2019,2023,4 year August,10,2023-24,82.8,1490,Common Core Algebra,10,66.5,3,30.0,1,10.0
Manhattan,Black,78.2,25.3,181,6.2,2018,2022,4 year August,10,2022-23,83.5,1450,Common Core Algebra,13,53.2,11,84.6,0,0.0
Manhattan,Black,77.2,31.1,164,5.3,2017,2021,4 year August,10,2021-22,80.4,1710,Common Core Algebra,9,49.2,8,88.9,0,0.0
Manhattan,Black,75.4,23.5,165,4.7,2016,2020,4 year August,10,2020-21,79.5,1620,Common Core Algebra,9,62.1,3,33.3,0,0.0
Manhattan,Black,73.6,13.7,268,7.7,2015,2019,4 year August,10,2019-20,85.7,1247,Common Core Algebra,27,65.8,10,37.0,2,7.4
Manhattan,Black,70.3,11.9,279,7.7,2014,2018,4 year August,10,2018-19,85.6,1377,Common Core Algebra,11,68.1,3,27.3,0,0.0
Manhattan,Black,70.6,13.6,264,7.2,2013,2017,4 year August,9,2017-18,86.8,1202,Common Core Algebra,10,61.2,6,60.0,1,10.0
Manhattan,Black,69.2,12.1,311,8.2,2012,2016,4 year August,9,2016-17,87.6,1261,Common Core Algebra,10,62.6,6,60.0,0,0.0
Manhattan,Black,75.1,19.2,168,5.7,2019,2023,4 year June,10,2023-24,82.8,1490,Common Core Algebra,10,66.5,3,30.0,1,10.0
Manhattan,Black,75.7,26.1,181,6.2,2018,2022,4 year June,10,2022-23,83.5,1450,Common Core Algebra,13,53.2,11,84.6,0,0.0
Manhattan,Black,74.7,31.8,165,5.3,2017,2021,4 year June,10,2021-22,80.4,1710,Common Core Algebra,9,49.2,8,88.9,0,0.0
Manhattan,Black,73.1,24.2,165,4.7,2016,2020,4 year June,10,2020-21,79.5,1620,Common Core Algebra,9,62.1,3,33.3,0,0.0
Manhattan,Black,69.3,14.4,272,7.8,2015,2019,4 year June,10,2019-20,85.7,1247,Common Core Algebra,27,65.8,10,37.0,2,7.4
Manhattan,Black,66.5,12.6,279,7.7,2014,2018,4 year June,10,2018-19,85.6,1377,Common Core Algebra,11,68.1,3,27.3,0,0.0
Manhattan,Black,67.2,14.2,264,7.2,2013,2017,4 year June,9,2017-18,86.8,1202,Common Core Algebra,10,61.2,6,60.0,1,10.0
Manhattan,Black,66.0,12.6,311,8.2,2012,2016,4 year June,9,2016-17,87.6,1261,Common Core Algebra,10,62.6,6,60.0,0,0.0
Manhattan,Black,82.2,24.1,259,8.8,2018,2023,5 year August,10,2023-24,82.8,1490,Common Core Algebra,10,66.5,3,30.0,1,10.0
Manhattan,Black,81.2,29.3,293,9.4,2017,2022,5 year August,10,2022-23,83.5,1450,Common Core Algebra,13,53.2,11,84.6,0,0.0
Manhattan,Black,80.7,21.9,292,8.3,2016,2021,5 year August,10,2021-22,80.4,1710,Common Core Algebra,9,49.2,8,88.9,0,0.0
Manhattan,Black,79.9,12.5,336,9.6,2015,2020,5 year August,10,2020-21,79.5,1620,Common Core Algebra,9,62.1,3,33.3,0,0.0
Manhattan,Black,76.0,11.0,489,13.5,2014,2019,5 year August,10,2019-20,85.7,1247,Common Core Algebra,27,65.8,10,37.0,2,7.4
Manhattan,Black,76.3,12.5,425,11.4,2013,2018,5 year August,10,2018-19,85.6,1377,Common Core Algebra,11,68.1,3,27.3,0,0.0
Manhattan,Black,75.6,11.0,445,11.7,2012,2017,5 year August,9,2017-18,86.8,1202,Common Core Algebra,10,61.2,6,60.0,1,10.0
Manhattan,Black,81.8,24.2,264,9.0,2018,2023,5 year June,10,2023-24,82.8,1490,Common Core Algebra,10,66.5,3,30.0,1,10.0
Manhattan,Black,80.6,29.6,297,9.5,2017,2022,5 year June,10,2022-23,83.5,1450,Common Core Algebra,13,53.2,11,84.6,0,0.0
Manhattan,Black,80.0,22.1,292,8.3,2016,2021,5 year June,10,2021-22,80.4,1710,Common Core Algebra,9,49.2,8,88.9,0,0.0
Manhattan,Black,79.3,12.6,343,9.8,2015,2020,5 year June,10,2020-21,79.5,1620,Common Core Algebra,9,62.1,3,33.3,0,0.0
Manhattan,Black,74.9,11.2,499,13.7,2014,2019,5 year June,10,2019-20,85.7,1247,Common Core Algebra,27,65.8,10,37.0,2,7.4
Manhattan,Black,75.2,12.7,425,11.4,2013,2018,5 year June,10,2018-19,85.6,1377,Common Core Algebra,11,68.1,3,27.3,0,0.0
Manhattan,Black,75.0,11.1,445,11.7,2012,2017,5 year June,9,2017-18,86.8,1202,Common Core Algebra,10,61.2,6,60.0,1,10.0
Manhattan,Black,82.2,28.9,327,10.5,2017,2023,6 year June,10,2023-24,82.8,1490,Common Core Algebra,10,66.5,3,30.0,1,10.0
Manhattan,Black,81.8,21.6,383,10.9,2016,2022,6 year June,10,2022-23,83.5,1450,Common Core Algebra,13,53.2,11,84.6,0,0.0
Manhattan,Black,81.7,12.2,389,11.1,2015,2021,6 year June,10,2021-22,80.4,1710,Common Core Algebra,9,49.2,8,88.9,0,0.0
Manhattan,Black,78.8,10.6,494,13.6,2014,2020,6 year June,10,2020-21,79.5,1620,Common Core Algebra,9,62.1,3,33.3,0,0.0
Manhattan,Black,78.7,12.2,504,13.5,2013,2019,6 year June,10,2019-20,85.7,1247,Common Core Algebra,27,65.8,10,37.0,2,7.4
Manhattan,Black,77.8,10.7,505,13.3,2012,2018,6 year June,10,2018-19,85.6,1377,Common Core Algebra,11,68.1,3,27.3,0,0.0
Manhattan,Hispanic,79.0,24.5,599,8.8,2019,2023,4 year August,10,2023-24,83.3,3634,Common Core Algebra,33,57.6,24,72.7,1,3.0
Manhattan,Hispanic,79.4,33.6,609,8.7,2018,2022,4 year August,10,2022-23,83.6,3512,Common Core Algebra,27,60.9,14,51.9,1,3.7
Manhattan,Hispanic,79.7,37.7,471,6.6,2017,2021,4 year August,10,2021-22,81.4,3855,Common Core English,14,62.6,6,42.9,3,21.4
Manhattan,Hispanic,75.5,31.8,477,6.5,2016,2020,4 year August,10,2020-21,80.0,3512,Common Core Algebra,26,64.3,11,42.3,0,0.0
Manhattan,Hispanic,73.6,19.8,662,9.3,2015,2019,4 year August,10,2019-20,86.2,2926,Common Core Algebra,70,69.1,19,27.1,4,5.7
Manhattan,Hispanic,72.1,18.8,663,9.1,2014,2018,4 year August,10,2018-19,86.4,3016,Common Core Algebra,21,60.1,12,57.1,0,0.0
Manhattan,Hispanic,69.6,17.7,665,9.3,2013,2017,4 year August,9,2017-18,87.6,2457,Common Core Algebra,34,67.0,8,23.5,2,5.9
Manhattan,Hispanic,69.9,16.1,682,9.4,2012,2016,4 year August,9,2016-17,87.6,2546,Common Core Algebra,31,61.9,17,54.8,0,0.0
Manhattan,Hispanic,76.2,25.1,604,8.9,2019,2023,4 year June,10,2023-24,83.3,3634,Common Core Algebra,33,57.6,24,72.7,1,3.0
Manhattan,Hispanic,77.0,34.4,611,8.8,2018,2022,4 year June,10,2022-23,83.6,3512,Common Core Algebra,27,60.9,14,51.9,1,3.7
Manhattan,Hispanic,77.5,38.5,473,6.6,2017,2021,4 year June,10,2021-22,81.4,3855,Common Core English,14,62.6,6,42.9,3,21.4
Manhattan,Hispanic,73.6,32.3,483,6.6,2016,2020,4 year June,10,2020-21,80.0,3512,Common Core Algebra,26,64.3,11,42.3,0,0.0
Manhattan,Hispanic,70.2,20.5,667,9.4,2015,2019,4 year June,10,2019-20,86.2,2926,Common Core Algebra,70,69.1,19,27.1,4,5.7
Manhattan,Hispanic,68.8,19.6,663,9.1,2014,2018,4 year June,10,2018-19,86.4,3016,Common Core Algebra,21,60.1,12,57.1,0,0.0
Manhattan,Hispanic,66.2,18.4,665,9.3,2013,2017,4 year June,9,2017-18,87.6,2457,Common Core Algebra,34,67.0,8,23.5,2,5.9
Manhattan,Hispanic,66.4,16.9,682,9.4,2012,2016,4 year June,9,2016-17,87.6,2546,Common Core Algebra,31,61.9,17,54.8,0,0.0
Manhattan,Hispanic,82.4,32.4,801,11.5,2018,2023,5 year August,10,2023-24,83.3,3634,Common Core Algebra,33,57.6,24,72.7,1,3.0
Manhattan,Hispanic,82.4,36.5,767,10.7,2017,2022,5 year August,10,2022-23,83.6,3512,Common Core Algebra,27,60.9,14,51.9,1,3.7
Manhattan,Hispanic,80.2,29.9,698,9.6,2016,2021,5 year August,10,2021-22,81.4,3855,Common Core English,14,62.6,6,42.9,3,21.4
Manhattan,Hispanic,79.0,18.4,824,11.5,2015,2020,5 year August,10,2020-21,80.0,3512,Common Core Algebra,26,64.3,11,42.3,0,0.0
Manhattan,Hispanic,76.6,17.5,1076,14.7,2014,2019,5 year August,10,2019-20,86.2,2926,Common Core Algebra,70,69.1,19,27.1,4,5.7
Manhattan,Hispanic,75.1,16.4,1027,14.3,2013,2018,5 year August,10,2018-19,86.4,3016,Common Core Algebra,21,60.1,12,57.1,0,0.0
Manhattan,Hispanic,75.5,14.9,998,13.7,2012,2017,5 year August,9,2017-18,87.6,2457,Common Core Algebra,34,67.0,8,23.5,2,5.9
Manhattan,Hispanic,81.9,32.6,808,11.6,2018,2023,5 year June,10,2023-24,83.3,3634,Common Core Algebra,33,57.6,24,72.7,1,3.0
Manhattan,Hispanic,81.9,36.6,772,10.7,2017,2022,5 year June,10,2022-23,83.6,3512,Common Core Algebra,27,60.9,14,51.9,1,3.7
Manhattan,Hispanic,79.6,30.2,702,9.6,2016,2021,5 year June,10,2021-22,81.4,3855,Common Core English,14,62.6,6,42.9,3,21.4
Manhattan,Hispanic,78.5,18.5,834,11.7,2015,2020,5 year June,10,2020-21,80.0,3512,Common Core Algebra,26,64.3,11,42.3,0,0.0
Manhattan,Hispanic,75.7,17.7,1093,15.0,2014,2019,5 year June,10,2019-20,86.2,2926,Common Core Algebra,70,69.1,19,27.1,4,5.7
